Visitor ID,Date,Response,Rating,Account ID
user-cusd.dna-573505417,2018-10-04 12:14:15,,2,cusd.dna::1-CUSD District
user-cusd.dna-573505470,2018-10-04 12:11:12,,10,cusd.dna::1-CUSD District
user-cusd.dna-573505900,2018-10-04 12:11:32,,5,cusd.dna::1-CUSD District
user-dekalb.live-37731,2018-10-04 12:18:13,,2,dekalb.live::1-Region 1
user-district287.live-1094,2018-10-04 12:57:40,,5,district287.live::109-North Education Center
user-district287.live-291,2018-10-04 12:38:19,,0,district287.live::108-South Education Center
user-downey.live-6590,2018-10-04 12:31:22,,4,downey.live::9999999-Downey Unified SD
user-downey.live-8683,2018-10-04 12:08:56,,0,downey.live::9999999-Downey Unified SD
user-dpsk12.live-199173,2018-10-04 12:11:39,,0,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-200272,2018-10-04 12:34:07,,2,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-200369,2018-10-04 12:06:38,,6,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-202649,2018-10-04 12:17:59,,0,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-203165,2018-10-04 12:55:10,,10,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-210953,2018-10-04 12:18:37,,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-210988,2018-10-04 12:23:14,,9,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dsisd.ise-100000001,2018-10-04 12:20:44,,5,dsisd.ise::21000-Delta-Schoolcraft ISD (District)
user-eaton.live-3453,2018-10-04 12:32:13,,5,eaton.live::23050-Eaton Rapids Public Schools
user-ebca.live-53,2018-10-04 12:26:24,,8,ebca.live::9999999-Edison Bethune Charter Academy (District)
user-ecesd.live-131,2018-10-04 12:25:24,,4,ecesd.live::9999999-El Centro Elementary School District
user-efcps.isi-1301,2018-10-04 12:26:04,,5,efcps.isi::9999999-Education for Change Public Schools
user-endeavorcollegeprep.live-201,2018-10-04 12:24:43,,6,endeavorcollegeprep.live::9999999-Endeavor College Prep
user-erusd.live-1210,2018-10-04 12:33:05,,10,erusd.live::9999999-El Rancho Unified School District
user-esuhsd.live-25659,2018-10-04 12:26:00,,10,esuhsd.live::9999999-East Side Union High School District
user-esuhsd.live-26122,2018-10-04 12:24:58,,7,esuhsd.live::9999999-East Side Union High School District
user-eup.ise-100001971,2018-10-04 12:42:11,,7,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eusd.live-506799,2018-10-04 12:37:21,,10,eusd.live::1-Encinitas Union School District
user-evans.live-235,2018-10-04 12:16:59,,10,evans.live::9999999-Evans County Schools
user-fcusd.live-6887,2018-10-04 12:35:55,,0,fcusd.live::9999999-Folsom-Cordova Unified School District
user-fcusd.live-7086,2018-10-04 12:19:12,,9,fcusd.live::9999999-Folsom-Cordova Unified School District
user-fremont.live-3359,2018-10-04 12:00:26,,9,fremont.live::9999999-Fremont Unified School District
user-fremont.live-443,2018-10-04 12:39:34,,6,fremont.live::9999999-Fremont Unified School District
user-fremont.live-6457,2018-10-04 12:56:36,,9,fremont.live::9999999-Fremont Unified School District
user-fresnounified.live-3082,2018-10-04 12:15:17,,8,fresnounified.live::9999999-Fresno Unified School District
user-fresnounified.live-4608,2018-10-04 12:13:11,,10,fresnounified.live::9999999-Fresno Unified School District
user-fruitvale.live-100,2018-10-04 12:43:33,,6,fruitvale.live::9999999-Fruitvale School District
user-fruitvale.live-117,2018-10-04 12:18:25,,7,fruitvale.live::9999999-Fruitvale School District
user-fsd.dna-1531,2018-10-04 12:53:14,,7,fsd.dna::9999999-Fullerton School District
user-fsusd.live-15473,2018-10-04 12:10:46,,5,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-16140,2018-10-04 12:08:08,,10,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-16845,2018-10-04 12:22:55,It is hard to navigate at times.,6,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fuesd.live-3586,2018-10-04 12:08:48,,6,fuesd.live::9999999-Fallbrook Union Elementary School District
user-fulton.live-11326,2018-10-04 12:07:26,n/a,5,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-124903,2018-10-04 12:18:27,,10,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-12701,2018-10-04 12:29:56,,7,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-2715,2018-10-04 12:20:11,,8,fulton.live::9999993-South (Learning Community)
user-fulton.live-6168,2018-10-04 12:30:07,,6,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-7944,2018-10-04 12:09:50,,8,fulton.live::9999993-South (Learning Community)
user-fulton.live-8657,2018-10-04 12:35:03,,10,fulton.live::9999999-Fulton County
user-fvsd.dna-2000003045,2018-10-04 12:04:42,,10,fvsd.dna::9999999-FVSD District
user-fwusd.live-466,2018-10-04 12:15:13,,8,fwusd.live::9999999-Flowing Wells Unified District
user-gacsnet.live-51,2018-10-04 12:11:53,,8,gacsnet.live::9999999-Galesburg-Augusta Community Schools
user-galschoolsla.live-11,2018-10-04 12:36:22,It's a powerhouse for an SIS!,10,galschoolsla.live::9999999-GALS LA DISTRICT
user-gardengrove.dna-1849,2018-10-04 12:27:05,,8,gardengrove.dna::9999999-Garden Grove Unified School District
user-gardengrove.dna-3962,2018-10-04 12:23:31,,5,gardengrove.dna::9999999-Garden Grove Unified School District
user-gckschools.live-2081,2018-10-04 12:41:21,,9,gckschools.live::9999999-Garden City Unified School District 457
user-gckschools.live-2086,2018-10-04 12:20:36,,9,gckschools.live::9999999-Garden City Unified School District 457
user-giresd.live-2441,2018-10-04 12:28:13,,7,giresd.live::29010-Alma Public Schools (District)
user-glacs.live-132,2018-10-04 12:43:29,,10,glacs.live::9999999-Great Lakes Academy Charter School (district)
user-goshenschools.live-234,2018-10-04 12:35:58,Super helpful,10,goshenschools.live::9999999-Goshen Community Schools
user-gower62.live-253,2018-10-04 12:17:09,,7,gower62.live::9999999-Gower School District 62
user-greenfield.live-339,2018-10-04 12:04:29,,7,greenfield.live::9999999-Greenfield Union Elementary School District
user-grosseile.live-623,2018-10-04 12:43:47,,5,grosseile.live::9999999-GROSSE ILE  TOWNSHIP SCHOOLS
user-guhsd.dna-165,2018-10-04 12:09:28,,10,guhsd.dna::9999999-Grossmont Union High School District
user-gwd50.live-846,2018-10-04 12:37:15,,9,gwd50.live::9999999-Greenwood School District 50
user-hampton2.live-123,2018-10-04 12:01:38,,8,hampton2.live::9999999-Hampton County School District 2
user-hartlandschools.live-107,2018-10-04 12:45:06,,7,hartlandschools.live::9999999-Hartland Consolidated Schools
user-hartlandschools.live-215,2018-10-04 12:53:01,,8,hartlandschools.live::9999999-Hartland Consolidated Schools
user-hatchvalley.live-622,2018-10-04 12:29:49,,10,hatchvalley.live::9999999-Hatch Valley Public Schools
user-hayward.live-1814,2018-10-04 12:34:12,,3,hayward.live::9999999-Hayward Unified School District
user-hayward.live-975,2018-10-04 12:58:52,It is difficult to use. The interface is not intuitive,0,hayward.live::9999999-Hayward Unified School District
user-hazelpark.live-57,2018-10-04 12:11:35,,0,hazelpark.live::9999999-Hazel Park Schools
user-hcz.live-6265,2018-10-04 12:15:11,,10,hcz.live::9999999-HCZ - Promise Academy
user-henry.live-180311,2018-10-04 12:36:08,,10,henry.live::9999999-Henry County Public Schools
user-henry.live-181254,2018-10-04 12:01:04,,9,henry.live::9999999-Henry County Public Schools
user-henry.live-182375,2018-10-04 12:19:51,"Now that I finally know how to access it, I have a better understanding and appreciation for the way material is testing. ",9,henry.live::9999999-Henry County Public Schools
user-henry.live-182896,2018-10-04 12:50:51,,5,henry.live::9999999-Henry County Public Schools
user-henry.live-183217,2018-10-04 12:16:32,,9,henry.live::9999999-Henry County Public Schools
user-henry.live-184233,2018-10-04 12:18:29,Illuminate is an amazing resource!,10,henry.live::9999999-Henry County Public Schools
user-henry.live-184442,2018-10-04 12:20:04,I use it all the time.,10,henry.live::9999999-Henry County Public Schools
user-henry.live-188558,2018-10-04 12:10:13,,10,henry.live::9999999-Henry County Public Schools
user-henry.live-188756,2018-10-04 12:01:04,,8,henry.live::9999999-Henry County Public Schools
user-henry.live-189338,2018-10-04 12:20:15,,10,henry.live::9999999-Henry County Public Schools
user-hgcschool.live-31,2018-10-04 12:47:56,"I am very comfortable with Illuminate and I think it is user friendly. Plus, this is the best SIS that works with CALPADS and since I do CALPADS reporting for multiple schools, I am always referring schools who want my services to have Illuminate. ",10,hgcschool.live::9999999-Howard Gardner District
user-hlcs.live-207,2018-10-04 12:33:53,,4,hlcs.live::9999999-Houghton Lake Community Schools
user-hobbsschools.live-5127,2018-10-04 12:07:01,,5,hobbsschools.live::9999999-Hobbs Municipal Schools
user-hps.live-39588,2018-10-04 12:05:02,,5,hps.live::9999999-Highline Public Schools
user-hps.live-40435,2018-10-04 12:44:40,,4,hps.live::9999999-Highline Public Schools
user-hps.live-41118,2018-10-04 12:58:08,,10,hps.live::9999999-Highline Public Schools
user-hps.live-6236,2018-10-04 12:14:56,,4,hps.live::9999999-Highline Public Schools
user-hps.live-7464,2018-10-04 12:14:46,,10,hps.live::9999999-Highline Public Schools
user-hps.live-7550,2018-10-04 12:21:51,,7,hps.live::9999999-Highline Public Schools
user-huronvalley.live-659,2018-10-04 12:43:58,,9,huronvalley.live::9999999-Huron Valley Schools
user-iberville.live-84,2018-10-04 12:10:24,,5,iberville.live::9999999-Iberville Parish School District
user-ideapublicschools.live-23552,2018-10-04 12:04:44,,5,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-25103,2018-10-04 12:45:29,,10,ideapublicschools.live::9999999-Idea Public Schools
user-inghamisd.dna-1334,2018-10-04 12:11:52,,4,inghamisd.dna::33010-East Lansing Public Schools
user-inghamisd.dna-1371,2018-10-04 12:15:48,"I don't much care for it. IEP's are not linear. They don't print out the way you put in the information. It feels like this program is made to make life easier for litigation, not for education. ",0,inghamisd.dna::33010-East Lansing Public Schools
user-inghamisd.dna-2602,2018-10-04 12:55:21,,0,inghamisd.dna::33060-Haslett Schools
user-inghamisd.dna-4537,2018-10-04 12:56:34,"This is the most un user friendly program I have ever worked with!
",0,inghamisd.dna::33070-Holt Public Schools
user-inghamisd.dna-4623,2018-10-04 12:44:05,,4,inghamisd.dna::33070-Holt Public Schools
user-inlandleaders.dna-110,2018-10-04 12:05:53,,8,inlandleaders.dna::9999999-Inland Leaders Charter Schools
user-intrinsicschools.live-282,2018-10-04 12:15:00,,0,intrinsicschools.live::9999999-Intrinsic Schools
user-invictus.live-19,2018-10-04 12:19:48,,9,invictus.live::9999999-Invictus CMO
user-ioniaisd.ise-100004687,2018-10-04 12:45:05,,9,ioniaisd.ise::722-Freedom Acres School
user-ioniaisd.ise-100004687,2018-10-04 12:45:57,,9,ioniaisd.ise::722-Freedom Acres School
user-isddata.dna-404,2018-10-04 12:39:12,,9,isddata.dna::78040-Laingsburg Community Schools
user-k12eta.live-5366,2018-10-04 12:22:42,,10,k12eta.live::64040-Hart Public School District
user-k12eta.live-5699,2018-10-04 12:32:33,,0,k12eta.live::53040-Ludington Area School District
user-kalamazoo.live-4482,2018-10-04 12:00:39,,8,kalamazoo.live::9999999-Kalamazoo Public Schools
user-khsd.live-4120,2018-10-04 12:05:09,,8,khsd.live::9999999-Kern High School District
user-khsd.live-4777,2018-10-04 12:53:15,,0,khsd.live::9999999-Kern High School District
user-kippaustin.live-100000800,2018-10-04 12:09:11,,9,kippaustin.live::9999999-KIPP Austin
user-kippbayarea.live-100000460,2018-10-04 12:06:12,"This is not user friendly at all.  It is difficult to find anything, to create assignments, to grade assignments, to access assessments, it is all very confusing, upsetting and feels like a waste of time when I have a lot of other things I prefer to do. ",0,kippbayarea.live::9999999-KIPP Bay Area Schools
user-kippbayarea.live-61,2018-10-04 12:51:35,,10,kippbayarea.live::9999999-KIPP Bay Area Schools
user-kippcolumbus.live-459,2018-10-04 12:57:58,,10,kippcolumbus.live::9999999-KIPP Columbus District
user-kippdfw.live-100000286,2018-10-04 12:16:39,,6,kippdfw.live::9999999-KIPP Dallas Ft Worth
user-kipphouston.live-100000713,2018-10-04 12:38:23,,10,kipphouston.live::9999999-KIPP Houston
user-kipphouston.live-100001736,2018-10-04 12:33:51,,10,kipphouston.live::9999999-KIPP Houston
user-kipphouston.live-100001800,2018-10-04 12:24:27,,8,kipphouston.live::9999999-KIPP Houston
user-kipphouston.live-1327,2018-10-04 12:28:22,,10,kipphouston.live::9999999-KIPP Houston
user-kipphouston.live-1668,2018-10-04 12:37:22,,7,kipphouston.live::9999999-KIPP Houston
user-kipphouston.live-2868,2018-10-04 12:49:08,,5,kipphouston.live::9999999-KIPP Houston
user-kippla.dna-2407,2018-10-04 12:26:09,,10,kippla.dna::9999999-KIPP LA Schools
user-kippmetroatlanta.live-350,2018-10-04 12:09:28,,9,kippmetroatlanta.live::9999999-KIPP Metro Atlanta
user-kippnashville.live-100000869,2018-10-04 12:15:25,,0,kippnashville.live::9999999-KIPP Nashville
user-kippnyc.live-100000405,2018-10-04 12:45:26,,10,kippnyc.live::9999999-KIPP NYC
user-kippnyc.live-801,2018-10-04 12:30:32,,10,kippnyc.live::9999999-KIPP NYC
user-kippteamschools.live-287,2018-10-04 12:31:39,,6,kippteamschools.live::9999999-KIPP New Jersey
user-kyrene.live-203,2018-10-04 12:55:21,,6,kyrene.live::9999999-Kyrene School District
user-kyrene.live-4503,2018-10-04 12:02:32,,5,kyrene.live::9999999-Kyrene School District
user-kyrene.live-910,2018-10-04 12:12:13,,0,kyrene.live::9999999-Kyrene School District
user-laalliance.live-4859,2018-10-04 12:46:59,,10,laalliance.live::9999999-Alliance College-Ready Public Schools
user-lakeorion.live-247,2018-10-04 12:55:58,"Why would anyone recommend a data collection website? I'm sure you're all wonderful people, but asking if I would recommend your data collection site to others is like asking which tooth cavity drill I would recommend to a buddy. In either case, it won't ever come up in conversation.",1,lakeorion.live::9999999-Lake Orion Community Schools
user-lasac.live-1690,2018-10-04 12:49:45,,7,lasac.live::9999999-Language Academy of Sacramento
user-lcer.live-181,2018-10-04 12:49:23,,9,lcer.live::9999999-Lewis Center
user-lee.live-162,2018-10-04 12:00:44,,0,lee.live::9999999-Lee County School System
user-lee.live-467,2018-10-04 12:10:58,,10,lee.live::9999999-Lee County School System
user-lgsd.live-1584,2018-10-04 12:39:09,inneficient and full of glitches,1,lgsd.live::9999999-Lemon Grove School District
user-libertas.live-107,2018-10-04 12:35:28,,10,libertas.live::9999999-Libertas College Preparatory Charter School
user-lisd.ise-513322,2018-10-04 12:54:36,,7,lisd.ise::46140-Tecumseh Public Schools
user-lisd.ise-513408,2018-10-04 12:55:19,,7,lisd.ise::46060-Clinton Community Schools
user-livonia.live-1074,2018-10-04 12:11:01,,0,livonia.live::9999999-Livonia Public Schools
user-livonia.live-3175,2018-10-04 12:39:21,,4,livonia.live::9999999-Livonia Public Schools
user-ljsd.dna-243,2018-10-04 12:33:41,,10,ljsd.dna::9999999-Lowell Joint School District
user-losd.live-532,2018-10-04 12:49:37,,10,losd.live::9999999-Live Oak School District
user-losfelizarts.live-405,2018-10-04 12:10:01,,10,losfelizarts.live::9999999- (District) Los Feliz Charter School for the Arts
user-lsusd.live-1788,2018-10-04 12:15:01,,10,lsusd.live::9999999-Lakeside Union School District
user-lsusd.live-807,2018-10-04 12:05:34,,0,lsusd.live::9999999-Lakeside Union School District
