Visitor ID,Date,Rating,Response,Channel
user-fwcs.live-4196,2021-10-28 07:25:48,6,,In-app
user-fwcs.live-4585,2021-10-28 04:53:56,0,Information is to hard to track and manage.  Way too many clicks to go here or there.  No printed guides to follow and the training is subpar.   A HUGE waste of time and not useful at all.,In-app
user-fwusd.live-1115,2021-10-28 13:08:16,4,Website is not user friendly. ,In-app
user-gaca.live-4466,2021-10-28 06:32:24,8,,In-app
user-gardengrove.dna-894,2021-10-28 12:21:05,10,,In-app
user-gckschools.live-2014,2021-10-28 08:51:46,2,None,In-app
user-gckschools.live-2149,2021-10-28 05:58:13,0,,In-app
user-gckschools.live-2637,2021-10-28 12:36:35,7,,In-app
user-gilbertschools.live-4609,2021-10-28 13:19:01,10,,In-app
user-hartlandschools.live-16,2021-10-28 09:59:58,0,,In-app
user-hayward.live-1387,2021-10-28 10:57:26,7,"I don't use ot very often, but I know it has some great features if you are constantly assessing kids.",In-app
user-hayward.live-946,2021-10-28 14:06:53,8,,In-app
user-henry.live-180247,2021-10-28 09:50:36,2,Clumsy system. Does not work well and is overly complicated. Students also don't have the ability to manipulate the screen in the lock down browser to make images larger. ,In-app
user-henry.live-180373,2021-10-28 04:26:26,1,,In-app
user-henry.live-181824,2021-10-28 09:37:20,10,,In-app
user-henry.live-182171,2021-10-28 05:09:47,10,very easy to navigate and the data is helpful to identify areas of teaching,In-app
user-henry.live-182265,2021-10-28 05:21:41,8,"Very easy to use. However, I wish there was the option to select multiple students within a class; instead of selecting students individually when they are not next to each other in the listed roster.",In-app
user-henry.live-183803,2021-10-28 04:42:59,9,,In-app
user-henry.live-188453,2021-10-28 08:30:51,10,Great way to take an assessment and collect data based  on results.,In-app
user-henry.live-190403,2021-10-28 12:21:30,10,,In-app
user-henry.live-191813,2021-10-28 08:30:03,10,,In-app
user-henry.live-192366,2021-10-28 12:59:53,5,na,In-app
user-hisd.ise-1065,2021-10-28 14:15:50,10,,In-app
user-hisd.ise-436,2021-10-28 12:45:36,3,"Not user friendly.  Sometimes, its ""Save, Submit, Done, +, Next ""and is the top of the page, middle, or bottom.  Its cumbersome to have to search through many titles (Teacher Consultant CI, AI etc.) to get to choose a name.  Not able to to see more than one line at a time when typing in some areas.  ",In-app
user-hobbsschools.live-4253,2021-10-28 08:31:30,7,,In-app
user-holly.live-153,2021-10-28 08:46:18,4,,In-app
user-iberville.live-373,2021-10-28 11:40:28,8,,In-app
user-ideapublicschools.live-21962,2021-10-28 08:20:42,10,N/A,In-app
user-ideapublicschools.live-22376,2021-10-28 19:44:55,9,,In-app
user-ideapublicschools.live-27087,2021-10-28 07:07:03,10,,In-app
user-ideapublicschools.live-27758,2021-10-28 05:22:46,10,,In-app
user-ideapublicschools.live-28379,2021-10-28 05:27:40,10,,In-app
user-ideapublicschools.live-29941,2021-10-28 05:59:48,5,,In-app
user-ideapublicschools.live-31186,2021-10-28 07:50:25,10,,In-app
user-ideapublicschools.live-31996,2021-10-28 12:24:25,10,,In-app
user-ideapublicschools.live-32157,2021-10-28 08:53:23,10,,In-app
user-ideapublicschools.live-32808,2021-10-28 07:01:10,9,,In-app
user-inghamisd.dna-128,2021-10-28 05:53:29,8,,In-app
user-inspirenolaschools.live-1163,2021-10-28 06:21:51,10,There is a plethora of items that align with the standards here.,In-app
user-jcschools.live-1205,2021-10-28 11:22:54,2,,In-app
user-jeffdavis.live-1775,2021-10-28 07:40:55,7,,In-app
user-jpschools.live-1419,2021-10-28 11:05:15,10,,In-app
user-jpschools.live-3470,2021-10-28 05:54:27,10,,In-app
user-jpschools.live-4494,2021-10-28 05:43:32,10,,In-app
user-jpschools.live-5642,2021-10-28 09:52:32,7,,In-app
user-jpschools.live-6002,2021-10-28 08:56:12,8,,In-app
user-jpschools.live-6709,2021-10-28 05:29:22,10,,In-app
user-jpschools.live-9161,2021-10-28 05:03:32,10,,In-app
user-jpschools.live-9298,2021-10-28 04:02:54,8,,In-app
user-k12eta.live-6879,2021-10-28 06:56:48,10,I have used many other products and this is by far the best!,In-app
user-kcpublicschools.live-4256,2021-10-28 11:36:27,9,,In-app
user-kippphiladelphia.live-100000424,2021-10-28 11:08:36,10,,In-app
user-kippphiladelphia.live-100000708,2021-10-28 05:31:35,8,,In-app
user-kipptexas.live-4852,2021-10-28 10:29:47,10,,In-app
user-kipptexas.live-7126,2021-10-28 07:19:08,7,,In-app
user-knightsen.live-128,2021-10-28 14:20:00,2,It is not user friendly for TK/Kinder teachers or students,In-app
user-lafourchepsd.live-9546,2021-10-28 07:07:40,8,Too many steps to get to the page I need.,In-app
user-lakeorion.live-206,2021-10-28 06:10:49,0,,In-app
user-learn.live-506,2021-10-28 07:40:11,8,,In-app
user-lee.live-142,2021-10-28 15:28:17,8,,In-app
user-lhusd.live-249,2021-10-28 13:04:58,5,,In-app
user-lhusd.live-283,2021-10-28 13:42:35,0,,In-app
user-lhusd.live-540,2021-10-28 13:39:42,10,,In-app
user-lincolnpark.live-630,2021-10-28 08:22:11,6,,In-app
user-littletonaz.live-2017,2021-10-28 13:25:17,10,,In-app
user-livonia.live-1130,2021-10-28 17:52:42,0,,In-app
user-lkvl.live-60,2021-10-28 12:46:07,5,,In-app
user-lmusd.live-185,2021-10-28 10:40:41,0,,In-app
user-lompocschools.live-194,2021-10-28 13:33:43,1,This is way too involved for kindergartners and teachers.  I had to input 2000 pieces of information.  I strongly dislike putting 52 letters in front of 5 year olds in August. Expecting them to write an opinion piece in August is ludicrous.  Students felt unsuccessful and frustrated.  ,In-app
user-lompocschools.live-868,2021-10-28 15:23:58,0,,In-app
user-lowndes.live-1595,2021-10-28 06:27:16,1,,In-app
user-lowndes.live-900,2021-10-28 07:47:54,10,,In-app
user-magnoliasd.live-1249,2021-10-28 14:29:05,7,,In-app
user-manteca.live-4454,2021-10-28 07:11:28,5,,In-app
user-mapleschools.live-2104,2021-10-28 07:12:32,3,,In-app
user-mapsedu.live-895,2021-10-28 19:10:09,1,We have had too many issues with it not producing accurate results.  ,In-app
user-marion.live-250,2021-10-28 09:19:52,9,,In-app
user-martinez.live-343,2021-10-28 09:37:40,2,,In-app
user-martinez.live-48,2021-10-28 19:06:37,7,,In-app
user-maumeek12.live-22,2021-10-28 06:10:12,8,,In-app
user-mcesa.ise-1160,2021-10-28 15:34:17,2,not clear and easy to use,In-app
user-mcesa.ise-1331,2021-10-28 08:26:27,2,,In-app
user-mcesa.ise-1407,2021-10-28 06:43:04,0,,In-app
user-mcesa.ise-2585,2021-10-28 10:51:05,4,difficult to use.,In-app
user-mcesa.ise-439,2021-10-28 06:49:44,0,,In-app
user-mcschools.live-1409,2021-10-28 05:58:20,7,It can sometimes be hard to move through,In-app
user-mdusd.live-24077,2021-10-28 07:07:59,8,,In-app
user-mpcsd.live-1180,2021-10-28 09:46:15,6,,In-app
user-msd38.live-1587,2021-10-28 09:05:48,10,,In-app
user-msdlt.live-4492,2021-10-28 05:03:21,0,,In-app
user-msdlt.live-4675,2021-10-28 05:02:01,0,,In-app
user-mssbrentwood.live-8777,2021-10-28 10:53:59,5,,In-app
user-musd.dna-2116,2021-10-28 13:29:20,10,very user friendly,In-app
user-mvusd.live-2595,2021-10-28 21:24:21,8,,In-app
user-mvusd.live-7024,2021-10-28 14:47:22,10,,In-app
user-mvusd.live-9392,2021-10-28 07:27:23,10,,In-app
user-nashvilleclassical.live-131,2021-10-28 11:55:27,8,,In-app
user-newton.live-3448,2021-10-28 05:02:37,10,,In-app
user-newton.live-5278,2021-10-28 05:14:21,4,,In-app
user-njuhsd.live-4023,2021-10-28 11:28:25,3,It is complicated. Anything I want to do takes a long time.,In-app
user-nkc.live-1889,2021-10-28 08:17:57,1,not user friendly,In-app
user-nkc.live-1970,2021-10-28 11:22:37,2,,In-app
user-nkc.live-1981,2021-10-28 12:20:57,2,,In-app
user-nkc.live-360,2021-10-28 06:48:03,10,,In-app
user-nmusd.live-1907,2021-10-28 14:22:32,8,,In-app
user-oakland.live-28047,2021-10-28 14:08:48,0,"It is not easy to find anything.
",In-app
user-oakland.live-3341,2021-10-28 15:12:42,6,,In-app
user-orangeusd.live-379,2021-10-28 14:28:33,0,,In-app
user-palmdalesd.live-19460,2021-10-28 07:17:39,10,,In-app
user-palmdalesd.live-20933,2021-10-28 10:31:59,0,it doesn't work as well with SSO as it once did...,In-app
user-paramount.live-3775,2021-10-28 13:49:47,5,,In-app
user-pbvusd.live-2583,2021-10-28 09:37:33,0,Illuminate is not user-friendly for this ELA teacher. Creating assessments is more of a frustration than it is worth for me.,In-app
user-pesd92.live-2032,2021-10-28 16:13:30,3,"Not very user friendly
",In-app
user-plymouthcanton.live-3968,2021-10-28 08:40:01,9,useful for testing,In-app
user-portervilleschools.live-2035,2021-10-28 13:15:45,10,,In-app
user-portervilleschools.live-2510,2021-10-28 08:25:41,3,,In-app
user-publicprep.live-435,2021-10-28 06:18:07,10,,In-app
user-pvusd.live-1539,2021-10-28 12:55:24,0,"Too difficult to remember what to do to pull a report.  If you don't use it every day, you don't use it at all.
",In-app
user-pvusd.live-2758,2021-10-28 13:13:41,8,,In-app
user-rochester.live-130,2021-10-28 08:15:09,0,,In-app
user-rocketship.dna-2591,2021-10-28 15:35:52,10,,In-app
user-rocklinacademy.live-817,2021-10-28 08:47:46,4,,In-app
user-rowlandschools.live-170,2021-10-28 15:04:39,6,,In-app
user-rowlandschools.live-397,2021-10-28 13:03:58,10,,In-app
user-royaloak.live-326,2021-10-28 10:47:52,10,,In-app
user-rrps.live-4358,2021-10-28 06:25:01,10,Easy to use and convenient. ,In-app
user-rusd.live-1752,2021-10-28 12:12:30,0,,In-app
user-rusd.live-684,2021-10-28 07:59:18,5,Not the easiest site to navigate when inputting scores for special education classes.,In-app
user-rvaschools.live-2883,2021-10-28 02:18:28,0,It is not user friendly for students. Nor does it provide me the grades and data I need as an educator.,In-app
user-rvaschools.live-4607,2021-10-28 04:57:52,0,,In-app
user-saginaw.live-4785,2021-10-28 12:37:15,8,,In-app
user-salinascity.live-39,2021-10-28 14:25:18,10,,In-app
user-salinascity.live-593,2021-10-28 14:53:48,10,,In-app
user-sancarlos.live-282,2021-10-28 09:09:26,1,I do not use it.,In-app
user-sanger.dna-1243,2021-10-28 10:27:50,6,,In-app
user-sanilac.ise-100000134,2021-10-28 11:53:16,8,,In-app
user-sbcusd.dna-1464,2021-10-28 13:26:08,2,,In-app
user-sbcusd.dna-1872,2021-10-28 14:40:28,3,"Because I had problems with your service last year when giving my final exam, and the advice I was given to solve it was the worst. It essentially amounted to ""grade it by hand."" Half of my students couldn't take the exam and the ones that did your program scored only a quarter of it and I had to grade the rest by hand. There are much better assessment programs available but my district is locked into a contract. ",In-app
user-sbcusd.dna-2575,2021-10-28 06:21:27,7,,In-app
user-sccresa.ise-100002042,2021-10-28 13:35:31,0,,In-app
user-sdusd.live-12935,2021-10-28 10:37:10,2,,In-app
user-sdusd.live-2226,2021-10-28 14:26:37,9,,In-app
user-sdusd.live-5051,2021-10-28 15:14:26,6,,In-app
user-sdusd.live-6923,2021-10-28 13:38:36,8,,In-app
user-sdusd.live-7921,2021-10-28 10:23:10,0,It's tedious and cumbersome. I don't look forward to having to use it.,In-app
user-sdusd.live-82930,2021-10-28 14:22:13,10,,In-app
user-sdusd.live-9952,2021-10-28 09:54:48,9,,In-app
user-slcschools.dna-1841,2021-10-28 13:22:37,8,I have been happy with the easiness of finding student reports.,In-app
user-slcusd.live-3618,2021-10-28 14:57:39,1,,In-app
user-smmusd.isi-572025271,2021-10-28 21:42:16,10,,In-app
user-snowline.dna-2032,2021-10-28 09:52:35,10,,In-app
user-snowline.dna-61315,2021-10-28 10:23:53,9,,In-app
user-southlyon.live-58,2021-10-28 03:57:37,10,,In-app
user-srvusd.dna-18894,2021-10-28 17:53:47,8,,In-app
user-stockton.dna-1028,2021-10-28 09:00:09,8,,In-app
user-stockton.dna-182986,2021-10-28 19:37:31,10,"Data organization
",In-app
user-stockton.dna-183448,2021-10-28 12:36:22,7,,In-app
user-stockton.dna-2461,2021-10-28 09:47:22,7,,In-app
user-stockton.dna-4166,2021-10-28 15:49:33,9,i wish there was a setting like in previous reiterations where it had your favorites and most used settings/ assessments.,In-app
user-susd12.live-1202,2021-10-28 12:38:05,10,,In-app
user-sweetwaterschools.live-2832,2021-10-28 09:04:42,3,Not too user friendly to navigate in creating multiple versions of same exam..,In-app
user-switzerland.live-276,2021-10-28 05:05:04,10,,In-app
user-tcsdk8.live-1326,2021-10-28 09:08:03,0,EXTREMELY difficult to get the information I need!!!!! I can't create my own reports!!! NOT USER friendly AT ALL!!,In-app
user-tiftschools.live-847,2021-10-28 09:01:38,1,"We were told that all of our data would automatically be downloaded into the program, yet, everything still has to be put in manually by someone.  This defeats the purpose.",In-app
user-ttusd.live-898,2021-10-28 08:16:28,10,,In-app
user-tulare.live-534,2021-10-28 22:26:05,0,We have submitted tickets (one is over 17 days old) and have yet to receive feedback. ,In-app
user-twinriversusd.live-1434,2021-10-28 07:54:02,0,,In-app
user-uncommonschoolsnj.live-4175,2021-10-28 11:14:28,5,,In-app
user-valdostacity.live-17554,2021-10-28 07:20:01,9,,In-app
user-valdostacity.live-17956,2021-10-28 04:58:34,10,,In-app
user-vanburen.live-1376,2021-10-28 07:13:44,4,,In-app
user-vanburen.live-1637,2021-10-28 16:55:18,4,,In-app
user-vusd.dna-2488,2021-10-28 14:41:37,10,,In-app
user-vusd.dna-852,2021-10-28 15:08:09,10,,In-app
user-warsawschools.live-966,2021-10-28 13:30:24,0,"I don't use data to judge my students because I am not trying to turn out a widget. There is no ""standardized""  human.  ",In-app
user-waterford.live-1657,2021-10-28 18:46:43,0,,In-app
user-wentzville.live-11876,2021-10-28 12:35:14,0,,In-app
user-wentzville.live-12281,2021-10-28 13:54:42,8,,In-app
user-westside66.live-3618,2021-10-28 11:03:56,5,,In-app
user-wps60.live-1822,2021-10-28 12:18:00,3,,In-app
user-wuhsd.live-893,2021-10-28 13:30:11,1,"Very difficult to use, not user friendly and there is not an all in 1 report. Miss EADMS",In-app
user-aesd.live-2439,2021-11-02 10:38:55,5,,In-app
user-ala.live-5501,2021-11-02 10:38:16,1,The test bank questions are awful and so limited.,In-app
user-alachua.live-56315,2021-11-02 03:43:19,10,,In-app
user-alachua.live-57622,2021-11-02 08:30:37,6,,In-app
user-albemarle.live-3027,2021-11-02 12:58:12,8,,In-app
user-albemarle.live-3823,2021-11-02 09:04:20,4,,In-app
user-albemarle.live-5841,2021-11-02 06:58:40,1,,In-app
user-alisal.live-1050,2021-11-02 12:59:37,10,,In-app
user-apsb.live-674,2021-11-02 04:26:36,10,,In-app
user-berkeley.dna-3713,2021-11-02 18:32:46,6,,In-app
user-besd33.live-1163,2021-11-02 12:45:06,0,difficult to use,In-app
user-bostonpublicschools.live-7528,2021-11-02 19:05:16,8,,In-app
user-bostonpublicschools.live-9365,2021-11-02 08:01:46,10,User friendly,In-app
user-brandon.live-116,2021-11-02 06:46:42,10,,In-app
user-bss.live-26,2021-11-02 11:58:54,10,,In-app
user-caddoschools.live-634,2021-11-02 14:31:52,10,,In-app
user-camdenton.live-981,2021-11-02 06:30:34,5,,In-app
user-ccboe.live-2541,2021-11-02 09:46:45,10,,In-app
user-ccboe.live-2654,2021-11-02 06:38:39,3,not user friendly,In-app
user-ccboe.live-8792,2021-11-02 09:14:04,10,,In-app
user-ccresa.live-306,2021-11-02 04:26:47,7,,In-app
user-cherrycreekschools.live-4661,2021-11-02 08:36:28,0,no. I don't have time,In-app
user-chinovalley.dna-5927,2021-11-02 14:54:43,0,hard to navigate....not intuitive AT ALL,In-app
user-chipfalls.live-3928,2021-11-02 06:08:26,10,,In-app
user-chuh.live-13284,2021-11-02 07:25:08,8,"its cool, but district office is the one who makes the decision about using this software.... not me",In-app
user-cisd.focus-19,2021-11-02 05:40:06,8,,In-app
user-clarenceville.live-61,2021-11-02 13:34:21,0,It does not really meet my needs.,In-app
user-clayton.live-2967,2021-11-02 07:09:42,0,It is not user friendly at all.,In-app
user-clayton.live-368,2021-11-02 10:19:47,10,Illuminate is easy to navigate.,In-app
user-clayton.live-7781,2021-11-02 09:42:20,2,,In-app
user-clayton.live-9714,2021-11-02 07:35:04,10,,In-app
user-cnusd.live-3578,2021-11-02 08:54:09,3,It is hard to navigate your site. ,In-app
user-cnusd.live-3634,2021-11-02 09:00:06,7,,In-app
user-compton.live-1911,2021-11-02 13:09:41,2,I don't like it. ,In-app
user-compton.live-2763,2021-11-02 10:58:23,9,it gives plenty of data,In-app
user-crestviewlocal.live-142,2021-11-02 12:19:24,10,,In-app
user-culvercity.live-683,2021-11-02 11:16:53,3,hard to navigate,In-app
user-cusd.dna-100023300,2021-11-02 13:43:43,4,,In-app
user-cusd.dna-100025050,2021-11-02 09:22:17,10,,In-app
user-cusd.dna-100028051,2021-11-02 07:44:14,0,,In-app
user-cvusd.live-348,2021-11-02 09:09:51,0,,In-app
user-davs.live-397,2021-11-02 07:40:24,1,,In-app
user-dcssga.live-2880,2021-11-02 07:34:58,7,,In-app
user-dearborn.live-2240,2021-11-02 07:18:32,1,,In-app
user-dekalb.live-17878,2021-11-02 06:12:28,10,,In-app
user-dekalb.live-19967,2021-11-02 09:38:43,10,Very easily to access,In-app
user-dekalb.live-20727,2021-11-02 05:55:15,2,,In-app
user-dekalb.live-27264,2021-11-02 10:57:44,10,,In-app
user-dekalb.live-27397,2021-11-02 05:07:20,10,,In-app
user-dekalb.live-27402,2021-11-02 10:54:47,10,,In-app
user-dekalb.live-27787,2021-11-02 04:16:32,9,,In-app
user-dekalb.live-28674,2021-11-02 12:44:21,9,,In-app
user-dekalb.live-35094,2021-11-02 06:16:57,3,,In-app
user-dekalb.live-35132,2021-11-02 05:54:17,8,,In-app
user-dekalb.live-37419,2021-11-02 08:08:50,0,,In-app
user-dekalb.live-42278,2021-11-02 08:39:13,8,I choose 8 out of 10,In-app
user-dekalb.live-42343,2021-11-02 08:12:32,10,Great platform for teaching and learning.,In-app
user-dinuba.live-2466,2021-11-02 08:14:41,9,,In-app
user-downey.live-6928,2021-11-02 22:58:29,10,"Easy to navigate, user friendly.
",In-app
user-dpsk12.live-235240,2021-11-02 06:37:05,2,,In-app
user-dpsk12.live-236324,2021-11-02 07:06:27,10,,In-app
user-dpsk12.live-243460,2021-11-02 11:07:12,10,,In-app
user-ebrschools.live-1032,2021-11-02 14:20:17,7,,In-app
user-egusd.live-8997,2021-11-02 13:43:23,3,,In-app
user-eup.ise-100001908,2021-11-02 05:51:51,5,"works half the time, ",In-app
user-ferndale.live-982,2021-11-02 12:46:07,10,,In-app
user-fortuneschool.live-872,2021-11-02 22:30:48,8,,In-app
user-fremont.live-2895,2021-11-02 09:08:14,0,"Website is cumbersome and requires too many clicks for entering data.  I used to use Jupiter Ed and that grading website is efficient and simple and helpful... but expensive.  I recommend you take a look at it for inspiration.  Also Illuminate grading   Information needs to be available to parents and students (in my opinion) and currently my district does not allow this.  That may not be an Illuminate decision.  But parents often tell me they have trouble finding things (test scores, report cards) when they log in to their child's Illuminate portal.  It is NOT user friendly.",In-app
